Variance,Skewness,Kurtosis,Entropy,authentication
-7.0421,9.2,0.25933,-4.6832,1
-4.9462,3.5716,0.82742,-1.4957,1
-3.5359,0.30417,0.6569,-0.2957,1
-2.0662,0.16967,-1.0054,-0.82975,1
-0.88728,2.808,-3.1432,-1.2035,1
-1.0941,2.3072,-2.5237,-1.4453,1
-2.4458,1.6285,-0.88541,-1.4802,1
-3.551,1.8955,0.1865,-2.4409,1
-2.2811,-0.85669,2.7185,0.044382,1
-3.6053,-5.974,10.0916,-0.82846,1
-5.0676,-5.1877,10.4266,-0.86725,1
-3.9204,4.0723,-0.23678,-2.1151,1
-1.1306,1.8458,-1.3575,-1.3806,1
-2.4561,-4.5566,6.4534,-0.056479,1
-4.4775,-13.0303,17.0834,-3.0345,1
-4.1958,-8.1819,12.1291,-1.6017,1
-3.38,-0.7077,2.5325,0.71808,1
-2.4365,3.6026,-1.4166,-2.8948,1
-0.77688,0.13036,-0.031137,-0.35389,1
-2.7083,-6.8266,7.5339,0.59007,1
-4.5531,-12.5854,15.4417,-1.4983,1
-3.8894,-7.8322,9.8208,0.47498,1
-2.5084,-0.22763,1.488,1.2069,1
-2.1652,3.0211,-2.4132,-2.4241,1
-1.8974,3.5074,-1.7842,-3.8491,1
-0.62043,0.5587,-0.38587,-0.66423,1
-1.8387,-6.301,5.6506,0.19567,1
-3,-9.1566,9.5766,-0.73018,1
-1.9116,-6.1603,5.606,0.48533,1
-1.005,0.084831,-0.2462,0.45688,1
-0.87834,3.257,-3.6778,-3.2944,1
-6.651,6.7934,0.68604,-7.5887,1
-2.5463,3.1101,-0.83228,-3.0358,1
-1.4377,-1.432,2.1144,0.42067,1
-2.4554,-9.0407,8.862,-0.86983,1
-3.9411,-12.8792,13.0597,-3.3125,1
-2.1241,-6.8969,5.5992,-0.47156,1
-0.74324,-0.32902,-0.42785,0.23317,1
-0.071503,3.7412,-4.5415,-4.2526,1
-4.2333,4.9166,-0.49212,-5.3207,1
-2.3675,-0.43663,1.692,-0.43018,1
-2.5526,-7.3625,6.9255,-0.66811,1
-3.0986,-10.4602,8.9717,-2.3427,1
-0.89809,-4.4862,2.2009,0.50731,1
0.56232,1.0015,-2.2726,-0.0060486,1
0.53936,3.8944,-4.8166,-4.3418,1
-5.3012,7.3915,0.029699,-7.3987,1
-3.3553,0.35591,2.6473,-0.37846,1
-2.7908,-5.7133,5.953,0.45946,1
-1.9983,-6.6072,4.8254,-0.41984,1
0.15423,0.11794,-1.6823,0.59524,1
1.208,4.0744,-4.7635,-2.6129,1
0.2952,4.8856,-5.149,-6.2323,1
-6.4247,9.5311,0.022844,-6.8517,1
-3.9933,2.6218,0.62863,-1.1595,1
-2.659,-1.6058,1.3647,0.16464,1
-1.4094,-2.1252,-0.10397,-0.19225,1
0.11032,1.9741,-3.3668,-0.65259,1
0.52374,3.644,-4.0746,-1.9909,1
-0.76794,3.4598,-3.4405,-3.4276,1
-3.9698,3.6812,-0.60008,-4.0133,1
-7.0364,9.2931,0.16594,-4.5396,1
-4.9447,3.3005,1.063,-1.444,1
-3.5933,0.22968,0.7126,-0.3332,1
-2.1674,0.12415,-1.0465,-0.86208,1
-0.9607,2.6963,-3.1226,-1.3121,1
-1.0802,2.1996,-2.5862,-1.2759,1
-2.3277,1.4381,-0.82114,-1.2862,1
-3.7244,1.9037,-0.035421,-2.5095,1
-2.5724,-0.95602,2.7073,-0.16639,1
-3.9297,-6.0816,10.0958,-1.0147,1
-5.2943,-5.1463,10.3332,-1.1181,1
-3.8953,4.0392,-0.3019,-2.1836,1
-1.2244,1.7485,-1.4801,-1.4181,1
-2.6406,-4.4159,5.983,-0.13924,1
-4.6338,-12.7509,16.7166,-3.2168,1
-4.2887,-7.8633,11.8387,-1.8978,1
-3.3458,-0.50491,2.6328,0.53705,1
-1.1188,3.3357,-1.3455,-1.9573,1
0.55939,-0.3104,0.18307,0.44653,1
-1.5078,-7.3191,7.8981,1.2289,1
-3.506,-12.5667,15.1606,-0.75216,1
-2.9498,-8.273,10.2646,1.1629,1
-1.6029,-0.38903,1.62,1.9103,1
-1.2667,2.8183,-2.426,-1.8862,1
-0.49281,3.0605,-1.8356,-2.834,1
0.66365,-0.045533,-0.18794,0.23447,1
-0.72068,-6.7583,5.8408,0.62369,1
-1.9966,-9.5001,9.682,-0.12889,1
-0.97325,-6.4168,5.6026,1.0323,1
-0.025314,-0.17383,-0.11339,1.2198,1
0.062525,2.9301,-3.5467,-2.6737,1
-5.525,6.3258,0.89768,-6.6241,1
-1.2943,2.6735,-0.84085,-2.0323,1
-0.24037,-1.7837,2.135,1.2418,1
-1.3968,-9.6698,9.4652,-0.34872,1
-2.9672,-13.2869,13.4727,-2.6271,1
-1.1005,-7.2508,6.0139,0.36895,1
0.22432,-0.52147,-0.40386,1.2017,1
0.90407,3.3708,-4.4987,-3.6965,1
-2.8619,4.5193,-0.58123,-4.2629,1
-1.0833,-0.31247,1.2815,0.41291,1
-1.5681,-7.2446,6.5537,-0.1276,1
-2.0545,-10.8679,9.4926,-1.4116,1
0.2346,-4.5152,2.1195,1.4448,1
1.581,0.86909,-2.3138,0.82412,1
1.5514,3.8013,-4.9143,-3.7483,1
-4.1479,7.1225,-0.083404,-6.4172,1
-2.2625,-0.099335,2.8127,0.48662,1
-1.7479,-5.823,5.8699,1.212,1
-0.95923,-6.7128,4.9857,0.32886,1
1.3451,0.23589,-1.8785,1.3258,1
2.2279,4.0951,-4.8037,-2.1112,1
1.2572,4.8731,-5.2861,-5.8741,1
-5.3857,9.1214,-0.41929,-5.9181,1
-2.9786,2.3445,0.52667,-0.40173,1
-1.5851,-2.1562,1.7082,0.9017,1
-0.21888,-2.2038,-0.0954,0.56421,1
1.3183,1.9017,-3.3111,0.065071,1
1.4896,3.4288,-4.0309,-1.4259,1
0.11592,3.2219,-3.4302,-2.8457,1
-3.3924,3.3564,-0.72004,-3.5233,1
-6.1632,8.7096,-0.21621,-3.6345,1
-4.0786,2.9239,0.87026,-0.65389,1
-2.5899,-0.3911,0.93452,0.42972,1
-1.0116,-0.19038,-0.90597,0.003003,1
0.066129,2.4914,-2.9401,-0.62156,1
-0.24745,1.9368,-2.4697,-0.80518,1
-1.5732,1.0636,-0.71232,-0.8388,1
-2.1668,1.5933,0.045122,-1.678,1
-1.1667,-1.4237,2.9241,0.66119,1
-2.8391,-6.63,10.4849,-0.42113,1
-4.5046,-5.8126,10.8867,-0.52846,1
-2.41,3.7433,-0.40215,-1.2953,1
0.40614,1.3492,-1.4501,-0.55949,1
-1.3887,-4.8773,6.4774,0.34179,1
-3.7503,-13.4586,17.5932,-2.7771,1
-3.5637,-8.3827,12.393,-1.2823,1
-2.5419,-0.65804,2.6842,1.1952,1
6802.28540775,2.35781407772773,3.5592872251310643,9.85177311684945,0
3857.3091903427735,3.5857504619892744,10.857606375656305,9.22355270344832,0
5271.493832964845,2.88707691979163,6.3352131407935275,9.563669725663818,0
4591.460236631835,3.1878144859490622,8.16216119682668,9.411892497046916,0
4765.689664374022,3.10554423960179,7.64440502412385,9.452580418981379,0
5051.584248741212,2.9786237513860314,6.8721994523209915,9.516574289822493,0
4905.012282714843,3.0425067850690217,7.25684753719103,9.48417703760591,0
4817.225576109375,3.0819529016770666,7.498433688155696,9.464362242935326,0
4842.098753686523,3.0706830087659034,7.42909414032362,9.470008697972762,0
4786.181378709962,3.0961245807933473,7.585987419792778,9.45727857185611,0
4973.5084899375,3.012353139768892,7.074271438675508,9.49942146534167,0
4862.522191772462,3.0614848703825857,7.372689611581475,9.474625866621567,0
4882.927341577149,3.052344475092903,7.316806794630166,9.479221814964244,0
4946.067083944336,3.0243692153681745,7.146809150866703,9.49333648243725,0
5272.161975000002,2.886806175865296,6.333649897014016,9.563810184965968,0
4962.6714234375,3.0170883212763817,7.102821938382345,9.49702194409438,0
4948.439879214845,3.023326844244851,7.140505207131529,9.493863809279105,0
4734.5756616210965,3.119947333023413,7.734071360839911,9.445412494155665,0
5114.926340780273,2.9517440679870264,6.7127930428966,9.530320210727126,0
5080.919131933592,2.96612226834111,6.797881310749014,9.522958929717998,0
5019.84587136621,2.992254160965503,6.953584963815368,9.50962981746968,0
4593.181481402345,3.1869819706191125,8.156854081051295,9.412301144022486,0
3574.9704498398414,3.7668237992702394,12.188961534748671,9.142275641062053,0
3893.4856052490236,3.563842521998042,10.700973521601364,9.233568498095392,0
4241.863646850586,3.365909543406709,9.329347054396356,9.325898712610456,0
3974.159420147459,3.5159565657980654,10.361950572578516,9.255600503381048,0
3993.2276965927726,3.50482806168581,10.283819741980318,9.260748274520028,0
3926.423919937502,3.544131909581307,10.560870992512442,9.24261393252648,0
4176.089985577149,3.4015856840841483,9.570785166166234,9.309008543772885,0
3648.4480775302745,3.7178819778853986,11.82264640148505,9.163982247998032,0
3900.927129750001,3.559369922932349,10.669114248275445,9.235618179160452,0
3665.9794093593723,3.7064019615358625,11.73741550047688,9.169101623959586,0
2981.300112061523,4.22030261150836,15.810954132704282,8.949884285777996,0
3325.7244507802734,3.9436190181661828,13.552130960442017,9.065430200180373,0
3626.606314652343,3.7322896291860714,11.929985876129903,9.157572306437528,0
3908.366413936524,3.554910101763222,10.6373858316182,9.237663667625073,0
3799.032383241213,3.621629537364297,11.116200505909541,9.207235557022704,0
4762.272600624025,3.107120092021412,7.654195266243146,9.451795243061648,0
4653.001687359379,3.158298571141716,7.974849864475825,9.42641902556827,0
4495.904863734375,3.23468111493321,8.46316191530555,9.388988523403826,0
4495.213515902343,3.2350249300596094,8.465386298107187,9.3888212293842,0
4332.8794162148415,3.317731341041659,9.007341251330086,9.348884181424241,0
4409.675838624025,3.278106446875477,8.745981877046564,9.367942232479672,0
4559.421933984374,3.2033851403710485,8.26167635755004,9.40426106461349,0
5059.680470850584,2.975164208490958,6.851602067485626,9.518339645190858,0
4720.543518084961,3.126483142773048,7.774896842044047,9.442166123673228,0
4738.3389301552725,3.1181987637405157,7.723163530192878,9.446281681520253,0
4658.837942733398,3.1555258171733027,7.957343182847227,9.427787730745512,0
4803.584956734376,3.088165288770669,7.536764850768034,9.461254720235749,0
4750.992685933595,3.1123324640239414,7.686613366617349,9.449199779730396,0
4642.355324452147,3.1633682265117224,8.006898536503932,9.423918318420691,0
4707.5304915615225,3.132566805248118,7.812974789342414,9.43914785291483,0
4627.2359756162095,3.1705938938018443,8.052665639413526,9.420358156071465,0
4181.694734170899,3.398516670054619,9.549915556639135,9.310457163310957,0
4130.503193311524,3.4267526899428558,9.742633998030607,9.297160063928743,0
4095.378009131834,3.4463974254287204,9.877655214001711,9.287949351303165,0
5208.932780077147,2.9126213695916716,6.483363242602055,9.550448846606344,0
5182.114438045899,2.9236906154677977,6.547966814974467,9.544739031650487,0
4943.015981402343,3.025710509578485,7.154924087773695,9.49265808192881,0
5182.785292842774,2.9234128374366426,6.5463426180893585,9.544882175080447,0
5090.352064839844,2.962121799172625,6.774165553133669,9.525005115757846,0
5088.331057359373,2.9629781060343667,6.779239256839004,9.524566999650077,0
4922.664782027344,3.03468432584005,7.209308957499275,9.488123612248717,0
4856.056748402344,3.064391335447165,7.390494256763656,9.473166068429098,0
4845.163435277343,3.0692995809386443,7.420599917550128,9.470702633773,0
4857.7583586709,3.0636259136626123,7.385803738865077,9.473550432503474,0
4803.926071280274,3.088009656655722,7.5358036395989885,9.461332526110132,0
4859.800123350587,3.0627079382007816,7.380179914718084,9.474011474466462,0
5109.879041859374,2.9538703667858193,6.7253501437753815,9.529230371552156,0
5044.835161749023,2.9815130642883516,6.889420152522112,9.515100775962715,0
5030.993180777344,2.987454326137351,6.924883350756781,9.51207326765062,0
4986.7091313662095,3.0066030143834777,7.039661686099809,9.502338118495565,0
4842.439294183593,3.070529229709339,7.428149750499426,9.47008582573494,0
4744.8376734375,3.1151834083450005,7.704367667627972,9.447781227991214,0
4627.923432108398,3.1702646863187325,8.050578181319604,9.420520256898534,0
4614.858283983398,3.176532203951318,8.090356842739821,9.417435838868785,0
4643.729323022461,3.162713097856909,8.002754139355654,9.42424134192346,0
4568.038698999023,3.199183384490672,8.234774327601187,9.406318255217625,0
4624.829717871095,3.1717466980023477,8.059977116288799,9.41979059615839,0
4601.441688433594,3.1829924007034065,8.131440622935623,9.414260328322632,0
4550.457130277343,3.2077676230561383,8.289773123527226,9.402117087540896,0
4672.221451734376,3.149184431001466,7.917362580462029,9.430920640887228,0
3995.3454795615235,3.503596480638804,10.275188299144615,9.261318616740812,0
5402.061350683593,2.8349729691685637,6.037071735916426,9.590829494014168,0
5576.035138734375,2.767943618925847,5.661511877552314,9.626151772138494,0
5484.923775000001,2.802717253748148,5.855224004457559,9.607773308387083,0
5499.805292358397,2.7969887072557995,5.82314582851647,9.610792938260804,0
5421.313719,2.827423782322022,5.994325244840164,9.594786112860273,0
5308.878493652343,2.87199401854133,6.2483496425371765,9.571505221187765,0
5309.2119982412105,2.8718600675526957,6.247580247603771,9.571574905170932,0
5164.665080897462,2.93093183536109,6.590361423533125,9.541010092227403,0
5103.484155694337,2.9565682061063545,6.741295557358944,9.527848201325208,0
5095.403783428711,2.959983261145697,6.761500906262722,9.526099566999852,0
4989.416000194335,3.0054263225806124,7.0325873804604235,9.502935356288608,0
5013.76318902246,2.994878998212336,6.9693002139333196,9.508294505698567,0
5079.90822432715,2.966551550861323,6.800428103917719,9.522739446964803,0
5186.1392620224615,2.9220247558034353,6.538228673528124,9.54559758504085,0
5140.481755069338,2.941018974090528,6.649592605960509,9.535823881654718,0
5222.329758905273,2.9071187359776793,6.451339345072467,9.553291574695104,0
5136.784761234375,2.942566335785518,6.658696640498212,9.53502917005706,0
4826.428399256836,3.0777744335132855,7.4726954635880265,9.466454374960302,0
4787.205484359375,3.0956551858573587,7.583081029725564,9.457512901089752,0
5291.863023436523,2.878842305169755,6.287733018035096,9.567944883732848,0
5183.7915369375,2.922996271496947,6.543907203185052,9.545096851813893,0
5209.6028220615235,2.912345733849349,6.481757673470506,9.550591175100744,0
5129.3889294960945,2.945666077020329,6.676948637308337,9.533437849648918,0
5067.773766834959,2.971712957804683,6.831077903584255,9.520101889570842,0
5167.014832933594,2.9299549194260424,6.584635829868867,9.541512875502494,0
5105.167198277346,2.955857756940328,6.737095079264316,9.528212115591021,0
5073.504747750002,2.9692733192748735,6.816584044557619,9.52134826973146,0
5163.993677452149,2.9312110766662,6.591998375970618,9.540866393419854,0
5061.366815484375,2.9744445153128014,6.8473201746744135,9.518707035620796,0
4902.634935694337,3.0435630341787174,7.263275943019163,9.48364457648201,0
4962.671423437504,3.0170883212763786,7.102821938382332,9.49702194409438,0
4929.789782100587,3.0315371695750284,7.190217610514988,9.48971301655682,0
4789.594886405273,3.0945605165064745,7.576304790320815,9.458059455856436,0
4909.087155621093,3.0406978575728836,7.245843461048324,9.485089169016064,0
4808.019049584962,3.086143363258113,7.524280858582104,9.462265724715841,0
5132.078607339845,2.944538123132893,6.670304758582983,9.534016804651339,0
5020.521623358396,2.9919628068617112,6.951841437643809,9.509778075438819,0
5054.958030225586,2.97718126512446,6.863608285408089,9.517310233335248,0
5084.288493750001,2.964692251340716,6.7894001451596875,9.523690191176541,0
4967.751946069336,3.0148667757001713,7.089421675220748,9.498147436616119,0
4963.348892496094,3.016791918127199,7.101033477277598,9.497172082973123,0
4846.8658583583965,3.0685315769233634,7.415886038575774,9.47108794568776,0
5636.561058984377,2.7452303130082703,5.5362894714594795,9.638219074921247,0
5731.606018652345,2.7101637843283974,5.344987737885225,9.656947423415524,0
5617.829568858397,2.7522272510361363,5.5747548413459285,9.634496378527837,0
5636.889534295898,2.7451078710525287,5.535617223714546,9.638284261844774,0
5617.8295688583985,2.752227251036134,5.574754841345921,9.634496378527837,0
5560.217482359375,2.7739297829987177,5.6946864410073115,9.622979683832352,0
5568.786832464843,2.7706841114713057,5.676690445559537,9.624699147254468,0
5473.673139339845,2.807060978247271,5.879591335598523,9.605485747677493,0
5498.1522984375,2.7976240637958423,5.826700402329569,9.61045787375775,0
5443.863698109376,2.8186240356423387,5.9446414543007045,9.599405058716567,0
5407.706056631836,2.832756100257082,6.024507123543712,9.591990815318306,0
5402.725509937501,2.834711980743525,6.0355920137708825,9.590966190070702,0
5386.115432496095,2.841251169757195,6.072708209646628,9.587543170366377,0
5299.538302652343,2.8757497790903606,6.269936791938253,9.569552095566886,0
5344.867636558595,2.8575997934410964,6.165876579474602,9.57900317356024,0
5269.155175819336,2.88802492905097,6.340687990819863,9.563177962683659,0
5254.115007621094,2.8941343835837796,6.3760138302418685,9.560010841762033,0
5239.064552264648,2.9002701365403234,6.411566864907623,9.556833658307777,0
5232.706826871094,2.902868734004717,6.42664688686215,9.555489144076294,0
5153.920187334961,2.935406242903285,6.6166098108755875,9.538708429699382,0
5244.417003858399,2.8980855095584857,6.398899620712864,9.557964480394498,0
5126.362653295897,2.9469360861592158,6.684432295907397,9.532786124364257,0
5131.070016249024,2.9449610019064107,6.672795302749613,9.533799735803484,0
5158.957503902342,2.933307123864941,6.604290682916803,9.539787993660429,0
5109.542514624021,2.9540122320545685,6.72618826712802,9.529157673358675,0
5069.4595018593745,2.970994987624794,6.826811216491649,9.520468633257796,0
5050.234593905272,2.9792011505993092,6.875639495732242,9.516279760698797,0
5050.234593905273,2.9792011505993075,6.875639495732237,9.516279760698792,0
5277.840361866211,2.8845069284463514,6.3203802202550055,9.56500329315396,0
5547.027161109374,2.77893780634518,5.722495331534553,9.620328568811933,0
5667.7435310302735,2.7336458739172134,5.472819763984603,9.644392936936264,0
5639.188719234376,2.7442510769200186,5.530913973176686,9.638740451366843,0
5754.157244920898,2.701948441829434,5.300525382304512,9.661352295040318,0
4858.098665484374,3.063472877564587,7.384866071573857,9.473627287593244,0
4875.107529058593,3.0558415101680705,7.338167335266272,9.477462530462605,0
5850.624311499023,2.6672454909646977,5.114198509071516,9.680031452383618,0
5768.851536,2.6966165715417048,5.27174093391333,9.664214619292038,0
5672.662888183594,2.731825486072421,5.462870486354818,9.64536428232589,0
4961.316424359376,3.017681309701612,7.106400486922437,9.496721598694917,0
5268.821061621094,2.888160410469226,6.341470556601772,9.5631076910839,0
5295.867852225585,2.8772279745162703,6.2784408173389945,9.568783751310875,0
5260.800796839845,2.8914158359838975,6.360285536578461,9.561419689557756,0
5285.520548437498,2.8814020805383187,6.3024779497305445,9.566615235893575,0
5234.045447777341,2.902321267399141,6.4234687391973555,9.555772349968866,0
5293.19804764746,2.878303991387283,6.28463386683597,9.5682245844549,0
4647.163963842773,3.161076547474999,7.992404938996456,9.425048444469292,0
4823.361203027343,3.0791659274623906,7.4812628088453295,9.465757483840688,0
4905.691479,3.042205140639282,7.255012117732072,9.484329117295962,0
4829.835912459961,3.076229883884588,7.4631902985045855,9.467228129254556,0
5250.102558714842,2.895768004449796,6.3854723355951535,9.5591645793702,0
5159.29328436621,2.933167291907322,6.603470362314935,9.539859923169544,0
5686.103299139649,2.726861815259871,5.435775359522362,9.648014489106362,0
5577.0233536318365,2.767570329366584,5.659445527990265,9.626349693960018,0
5399.404510464843,2.836017404393603,6.042994718023435,9.590282522853263,0
5343.202780655272,2.858262981360372,6.169667270615088,9.578657284448841,0
5326.213996089842,2.865045254344733,6.208484309443273,9.575122364808815,0
5115.2627867343745,2.9516024266353,6.711956884919395,9.530392824458414,0
4705.132554984374,3.133690232211123,7.820014471455405,9.438590860658538,0
4671.878381358398,3.149346690209549,7.918384575133851,9.430840432344974,0
5151.904940663086,2.93624675247176,6.621544991400947,9.53827627757511,0
5003.621727459962,2.9992643606981657,6.99558670535418,9.506065016071148,0
5060.0177499374995,2.97502024107346,6.85074543479678,9.518413134075699,0
5050.909431483398,2.9789124220638574,6.873919218326359,9.516427036104066,0
5275.168362694335,2.8855884647745955,6.326620788040207,9.564442007795789,0
5137.1208769833975,2.9424255975188878,6.657868396934386,9.535101442669383,0
5397.411666937501,2.836801236869564,6.047441257504685,9.589872098057848,0
5429.275217437502,2.8243117295806717,5.976736745846965,9.596418766284156,0
5265.479640234375,2.8895159338466163,6.349302331953487,9.562404703357231,0
5453.142156,2.815016480578903,5.924317785930832,9.601300793881464,0
5435.575995155274,2.821852870976866,5.962853625440385,9.597709395814938,0
4579.4079671835925,3.193655231915015,8.199433740338144,9.409027282856401,0
4385.725314996093,3.290366232696182,8.826509945267265,9.362030885216617,0
4300.836721839843,3.3345391047278325,9.1191510409591,9.34084218004034,0
4532.172087577148,3.2167413939541456,8.347425195578067,9.39773238558324,0
4530.101183569334,3.2177607152265586,8.35398402045533,9.397234790615272,0
4550.801993920898,3.2075988265948663,8.288690232372758,9.402199633250625,0
4562.179644234376,3.2020392833756146,8.253055572280624,9.404919826165637,0
4486.2241449375,3.2395017573997484,8.494371636196062,9.386643856444573,0
5080.919131933593,2.9661222683411084,6.797881310749007,9.522958929717994,0
4959.622561209961,3.018422886953605,7.110876724485333,9.496346040047017,0
4738.3389301552725,3.1181987637405153,7.723163530192878,9.44628168152025,0
5076.538202100586,2.9679834186123846,6.808925573158055,9.522007489678424,0
5427.285117152343,2.825089100766121,5.981128427267546,9.596010852756166,0
5432.260024959959,2.823146473819646,5.970156012640304,9.597030324758014,0
5298.870993749998,2.8760184276534075,6.271481996201979,9.569412440514638,0
5047.535040389649,2.980356643738958,6.882525723878942,9.515690442081368,0
5106.513540902342,2.955289650504814,6.733736918380876,9.528503151681546,0
5223.669009741212,2.9065696370495266,6.448147055018216,9.553575403548212,0
5185.133124609375,2.9224410388770194,6.540661625712591,9.545383015787802,0
4974.524198217777,3.011910009916636,7.07160190783603,9.499646125544063,0
4987.3858790537115,3.006308751624966,7.037892310096847,9.502487461387124,0
4966.058565527343,3.015606912094428,7.093885048271687,9.497772413172754,0
4870.3463274375,3.0579742630702733,7.351206593600182,9.476390144300852,0
4916.216422959963,3.0375376471400894,7.226634957793346,9.486683399757966,0
4898.558904530274,3.045375535674921,7.274312153287308,9.482731125859004,0
5817.106872984376,2.679223231400963,5.178237123678617,9.673571116934488,0
5901.934665225586,2.6490703416750625,5.017573675142437,9.689861069913759,0
5805.053470678711,2.6835512310140834,5.2014472094772,9.671240186972447,0
6124.525298780273,2.5723820446176746,4.617149383471404,9.731690419198387,0
5964.4391666835945,2.627187605410703,4.9021147140236225,9.701738498076077,0
6971.361746484376,2.3081260723870005,3.327445966032645,9.880218925596775,0
6933.237141937496,2.319210186152247,3.3787358875523372,9.873852747406437,0
6495.489238183593,2.451691921418548,4.0107932775489745,9.79868243817,0
6694.435448217774,2.390249163028036,3.7132910613562293,9.833333292612924,0
6580.644400819334,2.42512909798527,3.881251141894853,9.813617548107088,0
6451.667110116212,2.465520293430631,4.078790317318267,9.790934566296796,0
6580.644400819335,2.42512909798527,3.8812511418948494,9.813617548107088,0
6436.195622964842,2.4704287004915875,4.103017964212549,9.788188928172666,0
6537.642110999999,2.4384926707673933,3.9462465053862905,9.806095206527479,0
6700.979780121093,2.388263979662958,3.7038048365555447,9.834458966125693,0
6707.5218717099615,2.38628170183692,3.694340360521708,9.835583373922253,0
7302.524967984376,2.2146002619577683,2.9044543202634205,9.934404655170848,0
7614.938228194336,2.130525028708197,2.5391368979520665,9.983822525188403,0
6550.521407006838,2.4344795563981294,3.9266907105204343,9.808352357421088,0
6653.560705277343,2.402699026219277,3.772962610595062,9.826282481627157,0
6956.920483936525,2.31231658624493,3.346807995023404,9.877810705746146,0
7031.463906937501,2.2907899648251395,3.247718662943563,9.890199658209191,0
7015.231043077146,2.295455811376281,3.269117381981135,9.887510598012987,0
6967.061267308592,2.309372948052655,3.333203413197407,9.879502189785617,0
6648.562396089845,2.404227486378659,3.7803098062586464,9.825417897114207,0
6543.297487652341,2.436729356635255,3.93764995748806,9.807086778249777,0
6767.852391834959,2.3681052155731126,3.6079223120245763,9.845911404398532,0
6479.737185937501,2.4566500003542635,4.035129224240603,9.795902341856191,0
4904.672676952149,3.042657630780076,7.257765458144224,9.484100989086919,0
4952.506949121092,3.0215416653326495,7.129714035341204,9.494767151707292,0
5191.504556053712,2.9198066234473217,6.525270718326853,9.546741177474827,0
5060.355023944336,2.974876288049508,6.849888929199224,9.518486617560319,0
5027.6157924375,2.988907135712656,6.933565865914034,9.511333458487636,0
5113.244034808594,2.9524524844354025,6.716975672848772,9.529957062958312,0
4877.487756483399,3.0547763048975405,7.33165827296348,9.477998292597038,0
4919.271137437501,3.0361853745431135,7.218421628589507,9.487365864239434,0
4732.522710609375,3.120901977101186,7.740029150674104,9.444938073335509,0
5142.498038077148,2.9401756619709563,6.644632923246345,9.53625709465788,0
4798.126433109374,3.090657659490598,7.552164768167897,9.460009002229748,0
4818.248294897461,3.0814880363050188,7.495568517890963,9.464594918315445,0
5417.663720967773,2.8288524321647737,6.0024060829645585,9.594036921611197,0
5417.331872484375,2.8289823810170582,6.003141312104944,9.593968785475173,0
5306.210274058592,2.873066081058456,6.25450870612859,9.570947574442524,0
3393.7768725380884,3.8935933635121094,13.160069280385553,9.086929027060947,0
4504.5449971084,3.230390105674344,8.435420234838695,9.391077340639901,0
4614.170441405274,3.1768628105798937,8.09245731724558,9.41727323724241,0
4436.374679437498,3.264542556792728,8.657238105110798,9.374497958142467,0
4540.453874780272,3.2126710840235457,8.321255494121012,9.399720293137584,0
3385.822567491211,3.8993694344571552,13.205081986378712,9.084436955087027,0
4860.480670936522,3.062402074923881,7.378306468498092,9.474165107897397,0
5245.420443749999,2.897676264281797,6.396527732582111,9.558176367247713,0
5398.075968433594,2.836539911149052,6.045958667541473,9.590008925040337,0
5395.418640527346,2.8375855035980897,6.051891490230034,9.589461504744746,0
5458.442343749999,2.812959151048315,5.912739185466462,9.602382459752207,0
5211.947808984374,2.9113814273509866,6.476141815524265,9.551089165364658,0
5218.31151870996,2.908767300970949,6.460927211197825,9.552439604462528,0
5324.547717764651,2.865711929949369,6.21230486545414,9.574775130526355,0
4823.020378045898,3.079320619835111,7.482215479741688,9.46568002150671,0
4497.978785308594,3.2336501451856496,8.456493261459176,9.3894902376045,0
4180.994211717774,3.398899959304561,9.552520933360558,9.310276200588781,0
4348.536813905273,3.309577862058159,8.953305625025449,9.352794339771116,0
4040.4812828115223,3.4775537141614032,10.093379834877771,9.273409063443166,0
